"LILY #3127","4Kb67nbXfmqd1zenzvLueGKdhaL4Fj35skTukJmuzZYY","0.0","MagicEden V2","2xmeMaMGmTxm8wbK3fmNieZKbeDK69sy87m5SCe8Q5kr2VmtQdcpjSXo9oUyuVV6pm3crFPLdd218v9H3iJiAkr7","13.75","QaqwCWwSSGHjQzwztExnryPQerxvmxMVVDWqNZc2c6Y"
"LILY #3372","HsDe8aWQNJ2ddBfwkqzFTx4wXeLxBm1TxXWEQCC25AwL","0.0","MagicEden V2","3riT5WGJMvQUXkoZ78aFXTAkWAbmWjGx2TDvvXv8GvGQF4a14aJLX8qhBqtGng8xYhNkjbkMdrJ5dTbFeZDAREJ4","14.0","QaqwCWwSSGHjQzwztExnryPQerxvmxMVVDWqNZc2c6Y"
"LILY #2457","2r2vEpBvksnQajz6PTCmWw7ah4Js8K6t4zuzYGECQNjX","0.0","MagicEden V2","5nDN1U6KYhmHuAax6tRnnLc6x1xMoNpgHWCrKtM6is36XWuQsudDpcNZuzaqXKFY6dqUQEwEC4U1VavngpLZ8ThV","16.0","3ocdWpP8NZ7sQmMu1KUL532m9LwzN1CQRBMkSqAQeeea"
"LILY #1057","2vPHNFYkQjw5TxSq9cuamJcGsZchXbtzgmGGB4rxo7Cz","0.0","MagicEden V2","2Y6kPsetSmzFJvHxfWWmqtiPRzGwaL6Tdc1vYggXnvryt3iRFPz4ris9BYns4yg8iXKiAhJjmR4rg7M9XHfM8MPj","13.79","6AdPDTKLDTkdK24csLF4jdvSwfbykzdATa6BjkGy4HRS"
"LILY #9412","5eb2XaySPfs1hsheJ4uaSdzG2TnVkCtGSmDtDw9hZEeC","0.0","MagicEden V2","2FtwQ9wL1YtkXgEdA6LsVuMozLse7R1S5pRNbLaidFqrmhN2XTW1imrM8KfDYzUVyF2GQErmjVcgLDoCPFqhRBHz","13.5","3ocdWpP8NZ7sQmMu1KUL532m9LwzN1CQRBMkSqAQeeea"
"LILY #3403","FrYdoUmiDF8xs5PmiepiRuNWJzD9uMHWDZo1EBVCETgD","0.0","MagicEden V2","2q4XDyov1UqcRwA1emCYsHsv7oFgKsGAofmreQFc1jTzbviYRcZFUjg6wPBL78UjzeSkDGvv8qMsdFnW31PeWy3a","13.6969","MR6LNN1rYJWhp2is7rdKDpLseRJrQrRymYKQqSnD3Rg"
"LILY #1057","2vPHNFYkQjw5TxSq9cuamJcGsZchXbtzgmGGB4rxo7Cz","0.0","MagicEden V2","2Chjd1yE9CrrBsUPM98FLfoxEJxX4ScWGdWqt8fSRcgK3WiMmRyNTtG5jCb8URH2adHPjVFbYCTCL22VFxhQwiWR","13.7","SnuVnJeJDv1uwMa6PsguM4Ppjcyo1WULu28ezrh7QmZ"
"LILY #1447","G12gCLBkj51okBEEfgAGefeDVxbWVv6o9k1z2QowTHVb","0.0","MagicEden V2","5q8QPnDemvqm4nb4inafoaDJmtXG8y171CaRw63dxfHQGkafzTRxpoXeLmddgvM9kYSkEkM2Ce6UpC4M78dCdV7i","13.7","Bh1YRFJ9b5w49wbaSMsSck1tK92iNkFbXtiBnD4s8gsZ"
"LILY #9468","5xQjVeJWZW8kA4w2hMeUzALTgiy9CeWE1QBc9KNKRZgk","0.0","MagicEden V2","5ZKoKpLib7MRhaQ49FZcVBKQbNViNmGDw7zQeVDBPfscNaYGjTuuGShfzGbekGSDGRbF95343CXhkkwbq4yAPpMd","13.7","QaqwCWwSSGHjQzwztExnryPQerxvmxMVVDWqNZc2c6Y"
"LILY #5394","3p1WRjqgDVNvdCFZSjjQ9PgXN927UjLon9wqRBZ33yBh","0.0","MagicEden V2","4LbdZhkitR8cj7Uiiu5UPN16Xt2sDmt1vo28JTa7FtLVurfKEh79MKFM3kSMT3tyhPfBo1bz3aRo8V7BYLcQMzZE","13.7","QaqwCWwSSGHjQzwztExnryPQerxvmxMVVDWqNZc2c6Y"
"LILY #5990","A7okB5WpSbAy5u6xzK4jXT1eNSMLwsCUefwa7b8z6wCy","0.0","MagicEden V2","7rr9DLaQ7T2f5P9WJbCeTRi6zqSwn5Xv4GmJ1zAgJtLXiEiKdbZu31Ycd7sa4XbBv3zZkkVyZ1ipvyvThKqkJp1","25.0","3ocdWpP8NZ7sQmMu1KUL532m9LwzN1CQRBMkSqAQeeea"
"LILY #3403","FrYdoUmiDF8xs5PmiepiRuNWJzD9uMHWDZo1EBVCETgD","0.0","MagicEden V2","3Lj9egfkTq4LvVFrwLQATo7bgAHHbe8a44jMjP6cQQkWdcNBiwCLj6EcveZ8SsrofpSQK67PECeq3QFihM1L6KoV","13.6","Bh1YRFJ9b5w49wbaSMsSck1tK92iNkFbXtiBnD4s8gsZ"
"LILY #321","7JrNeycfz6xx5uNyGtDW5ksTrdHGRXo3SjMYjrWvVsK2","0.0","MagicEden V2","4pEAskC1YWMVp6uojBvZxzFi6RtdZTPL6gNqfy7qMX39gdCApX4XscH8fUZeoyoXCRVMeZJ9Z2eeq8RnS7HFAphR","13.8","rMkAKyYiET4D8nBxVi34DGsuKpc3H89JGJfuZkSNV3L"
"LILY #1394","FEmjsKQHX1bb4B5MCiFfg4ULKYZnPs9ZtG9iwManq3NB","0.0","MagicEden V2","5QsszntxwMTmjJPLunA9EriEcy3hQ73KMZ4Tp35CS7pUm3drKX5KeSpxzHhJV8YsmMginGEnRX6qZgEG1Lq2c4rv","13.7","6ziuksdeN9q5ntA5RhtyWQExPezBGujWnc9C2gELsUQ1"
"LILY #2707","GhSPKDftj7MEKM8jCVGb6sJEhz5kLmJGkRayxKDP6z76","0.0","MagicEden V2","2RibQrPyYxhY1mPdd7rvEmZcnrn2tjjbzXrHC1WR46Znp5CMm5rhHF3YV39PCxtWW4NYDc7FfhQoprYMfJgeWJd7","13.7","FK5YZPk5VnUfZ32eNESVAzfCzs1TPzFFx1RCrtkNZBpu"
"LILY #2211","GKrouG6MpbTYqrpDodVyzbGJH6Z1AFoPdpJF1cXb2hob","0.0","MagicEden V2","3TA2sLcpoimHyT9XoC6wH9HzAPyGA4MqttARKGySomuUsSDbJ9sL5tY1m6EEaAAx9a8iV3kiNv5a6yZLuFmHdyso","13.79","7xDt1huuPx26xhLQHfFDT19gizsm7v69BxpEJnTBPKcB"
"LILY #153","HZcPdmW6P8fB9Froq38P25dnic8HKhoFBHBXWkLY4uso","0.0","MagicEden V2","3v7fnkBAtQxiujE3iZHkS5cnopoYsnHx3odv4YxSxrft3CMTeFHby8KRwV8zPecFzVgMtWnY7ZnC1bcbuDNqTQCc","23.0","Bh1YRFJ9b5w49wbaSMsSck1tK92iNkFbXtiBnD4s8gsZ"
"LILY #4050","7vGqdBhVeMCBuvQkYawitrGA7URRW6LaDws4Mdqu4JWY","0.0","MagicEden V2","5wWRjF8cqPBEy122kTh8AJM5J3wQ5FxGz35k1pSExon4wdu98HLfvLtgq2QtvXAFZ25WF7ymH6Ssh8igniii323k","13.79","SnuVnJeJDv1uwMa6PsguM4Ppjcyo1WULu28ezrh7QmZ"
"LILY #3241","HfX6CsxCfRjyByN5GXenLKp6VVVGBQpAKWpWWLsa8Bk7","0.0","MagicEden V2","3WxG9hxaFhVWxdZSv7yn6BGf7AGh4suP3LY8Y5oTvxWwC4W9yiAkQVwozpHcU6BBVUTaTjNSjs5tSfSBn8kPsKd9","13.8","rMkAKyYiET4D8nBxVi34DGsuKpc3H89JGJfuZkSNV3L"
"LILY #6618","FgSp5qCDZnyRwnoA6WSD7DY4QBVYGjH5e59SkAFcE8vE","0.0","MagicEden V2","4ihkP9BztatEsRu9W4GRF5LBMMt91gppjYQBJbh7HUqcCBizbaYah2VEkrHLPjyMYB15fvxFDtQXC91AuZtfTXLs","13.8","8NCaW6dhEexbexPS9zhYGoEVAepEjBwRzXxUGf1AvhK2"
"LILY #4882","3LwUB2r1uMGci6JodXRftPoCNitsqc1z3YttTJnZyib6","0.0","MagicEden V2","3NUKGhZYb6eeb69SdYG1ECyNX2JzkEXXQJQYFVGzYrVJpCVhm6DwjiPtFLiPmjACpH51C7e1CUaiUoHKqdwrttcY","13.8","rMkAKyYiET4D8nBxVi34DGsuKpc3H89JGJfuZkSNV3L"
"LILY #1647","2UaeqJYohTkx5aKrznAgfLat4uHrEkZcR2EyNHmH3PiT","0.0","MagicEden V2","45ai5eEksLcKprvnTXcHYR4HZwxHF5nYbch1yvPHSi7cTdP633rb6RrwSr9HL2YcdiDHPKs9HgEMdwWw8jHVvDi2","13.8","EUrbHbt7zcQCzcb9hx3sr7hd1DCSgeuPFYNYmptaeNyF"
"LILY #8504","4DkEaTyj4WDNuCTkAWNY4unqcLFtAAdd3yHAqqdtPqWf","0.0","Hadeswap","3ZVX5JGWbgHE2TRywQg5TkQ797AusaQHCAJposjhC1NeSqkX3VueNVyHxYgPWT1dSDyDBFYFmA7Wia3epbnFhpcx","0.0","C7xjh7N6JzCkdVk42EGfYHVTEQnMbfU9tEBFKccaJ6n2"
"LILY #7836","59UMeRFPrNLAGKshXNM4yeEjUTkQDCyapXerRcQ46wsE","0.0","MagicEden V2","2KxXXZT6QGskHY4xDBAg1Z4T4hCksbAGDdojEdC1U3vGzhDsoU9PJ1ekPvb1quXsGXAA1wuzA3WqyWqSke9WR9tA","15.0","8v2ycq1iP9WM1WudhT62b2HcbFpGzkTJSWoN3qV9VuTk"
"LILY #1561","DmqvhhkAp7AoJtWeMqunwqdKKxncCkwngrfZkctjCs3X","0.0","MagicEden V2","27fwiuAQHr8o68SH1ZbuowHKQSPfy2eYJiL3vdGCLJb5xpDyUEWJVGnnAXc2Atwy2Jb7KXc9iapw5F3jthceCH79","13.75","FK5YZPk5VnUfZ32eNESVAzfCzs1TPzFFx1RCrtkNZBpu"
"LILY #8504","4DkEaTyj4WDNuCTkAWNY4unqcLFtAAdd3yHAqqdtPqWf","0.0","MagicEden V2","2Z28zBa5Efy8Jp8R1n5f9rpty3UKfo4DUjMxNEaP6qKacoAAdRPGE3NhfCBh2UYoh5skJHPFMeobUiJuzRsTAaet","13.5","3ocdWpP8NZ7sQmMu1KUL532m9LwzN1CQRBMkSqAQeeea"
"LILY #677","7oW683oBCBLt6gjKshce7R31SyfjU25uxJChd6Mr56C","0.0","Hadeswap","54wKzatLvSJYmLNabf52tuELC5EVySxMfqoSV3AEfC5K7vYprZ87icscUD62wapwEVPQdg8yUDBceQcJe4xZ4not","0.0","6YqUVRn28Gzqp7yX9EE5RVpHdW4SYB4GCs7hexxkTc8v"
"LILY #5930","2nXs5idAu1HzHxBrFLGoz4cmzF26Fqrvj1Q9VtzaHuJJ","0.0","MagicEden V2","4dD3BJBSvvwgFp8UMtMm584n3SPuHnTBoQK6BK9JYPoWpU8W1rbE6qNWBWySC4ZnrPniQ6iiNT44miXsKxVbAfq9","13.5","Bh1YRFJ9b5w49wbaSMsSck1tK92iNkFbXtiBnD4s8gsZ"
"LILY #8901","HkhwVFj5DUMYAJPiPDXdP2WZ7LF2KqH8wbvPLSHH24KF","0.0","MagicEden V2","7L5Da4DQufNbdEzb8zD1rqcd46TbZWoENKwoUyv1KPHKndCfzz7CbqeaTcV4nYMes9b6CDUwTVfXjQkQbwziEGM","25.0","5FewRVRFoRNztzcqV8rWESwyeZwu6NKjk4ArZKo48BUd"
"LILY #4325","H4Tj7HDUNx6pKPkcwhRwXdqSJkNaLDhmXqsv4YvXbzzj","0.0","MagicEden V2","5UMQuhtmbkJxA5UGjaPwogVwbJ3VhTJCid8kDjtSZ98U3Yk5ByW6AvhtXyCMysPU2PEz93gGtMCdfbpQjGw1kt8B","25.0","3ocdWpP8NZ7sQmMu1KUL532m9LwzN1CQRBMkSqAQeeea"
"LILY #9467","HH78n8po9vajpqYi3Ue34fwYQF2aYjAQFWwQFGA4ENYS","0.0","MagicEden V2","5tW9zkykJmMb4Y2ghAPjQNdLM7SomjVHyNoKjdJqoU8dTLMxqjd9bn63F8mCMd3wzrs2oSW7KMkwtaSFcPAZqLrg","13.7969","MR6LNN1rYJWhp2is7rdKDpLseRJrQrRymYKQqSnD3Rg"
"LILY #9518","3QhNrj5SvwdopkzQGDmaTbUoHVYZ1GMkCJ99XYnD1qsK","0.0","MagicEden V2","4e8BqnUQpQKbSci4uQu9pgK5AYPTpfspbjGhKGSuQpsXej62HhFaU9nbQF7bax6A8UvcXhbVd2HEVxopQrdwoDRU","13.8","7rSYCfiToWo6XG7i6VXz3KfY3vU1gWeeG4UMAU8KVmMN"
"LILY #4233","4mjCQxjVsmCNYgCp84uB56pzWwsKsBcXBKbFwRK2uJzZ","0.0","MagicEden V2","2qidyUvAPt2S9UyenvsgBk9BQN7jLysVWM9J8EhyzAoCShebdDgL9hkP7gQcRyYzRNGB6j6EindZkBdfDbGHjQs6","14.0","74ncqP6in75h9ZG9tbyYW6t9u75wErM2R6mj6a2JvM2J"
"LILY #4108","CFAfGWmRkoD67hzqA57diiQC4TKQ3F6gm5HCKeAJq8VV","0.0","MagicEden V2","4FYKkeRehZC5kEtvEi4UNydoFj7MvHFXxCB9svMSA7GkSQKvQeC4SikgU4rvnbKADtHpWc6GwjF86F24PJqUQnUD","14.0","7kn9FshbiH5oMiu9v5rtuC3CRYR2qCvFinVRjCUw4G5K"
"LILY #1799","2FQ6KyuY45qGXD8XXWW3stD8i8UutRZGiUyV7fSgtu9U","0.0","MagicEden V2","mH8kwHuXZAba6SEpDdqfukrmV2wMWaHzitYrtB7KYZ1fdd2MXeNaA9YmVSYMH1yfW9H5SGdasXozDESV5qVrEyP","14.09","6AdPDTKLDTkdK24csLF4jdvSwfbykzdATa6BjkGy4HRS"
"LILY #1853","93jLgEuKxSMWbGfLpM2HGqSWQQNaMYiB3A6ZFskHT5RU","0.0","MagicEden V2","dvm1nyaUcfenF4pNMBLDJinm4YBmW2Wnw4AKA1Nk72mpEPL4ATgYv2MSMN8hRjfsdqVVaAAPDojA5WEBWQ3F3bQ","16.0","Hsd5EJABzBa4tcGqiQ1CMcjP6MzM6mXjcqx2N93Tqrq4"
"LILY #6509","7fifCSd1fzFFof7A1qfdszZ3RjKHJA1RreYLiuRmAxWv","0.0","MagicEden V2","4jvRctELiFVSjZtHxi3SK8vKB1p3ePyoikGfWqPRkbSQbuQ4i9svmHWN85AKkeoGqdDzBZSU9F2uxv2REy3TE5vH","19.99","HGw887d7hsTP1mi541uuEpkDLxrZzPXg6QVU3KCxaBEU"
"LILY #7684","7QcNWveMN9YuAgSrhNFKSuNRDtaDCcrNkmwPkX3vde1g","0.0","MagicEden V2","2zobHn9tAV3YTcdnK6Zb7UV21naBTtocr4ybPey2SEqqWVL334mtwFLUYQAJbTSPfypCQ6gyFW1CCruxuinH6hhs","15.17","BLjWRUzedaCtgE5ABuw9NwXs2hkYEMGGAnSreoQnNMEX"
"LILY #875","HKwchHRR8iMDZb7sScegwNjX54crKV5NGLgZiHK87kGs","0.0","MagicEden V2","av6m16rvVdiDmNRbodr69VV5zRpDUTBKet4Nd5ZkFQ3KveNeGnrLfMYjd3ouPsWrpYTRnyD87ofxt4aNokaRK4d","14.9","D84yS9etezLCWShzhvep8DGMhBP4djgc9CBFQvfEjd5y"
"LILY #7410","98eBf8ueNu9W121DVwuoFFiMJBv5UAeV5QiJYMA8CT9g","0.0","MagicEden V2","3EsEzBRs5SHaJvhBLzjweU39HZg7MMwLJq8chbpwEWfECPMQghjDR3BGcFe2BkrfxgUQ3euALuKYbsBx23Q2e3CE","14.22","E5cxTnDaCQzU9Xog3be7G9pZxBEy7yYprUxYLt7tMTDX"
"LILY #1799","2FQ6KyuY45qGXD8XXWW3stD8i8UutRZGiUyV7fSgtu9U","0.0","MagicEden V2","5Z3uNnZnFcMaA9U8F3GjZbSdkh3dyXCJ2VToJRqfPgbiakNmwGRKSpUeGCJwQv3x16SCnwXViurLfpfNSPJZPtpd","14.0","12nbBA2v62QoF9PNaBLDGnR6PsJJHtMAifgKjgNnF8Pk"
"LILY #2417","55GB34yjFcCrsMrbim9LUqxMBsLEKoVbtfuoxGeGWAZP","0.0","MagicEden V2","HpzAaqL5MhZPpe5Gvvo8srh2EcuJNULRLahmJnX4awh3yyR1XyPfeBfB8xyRT6qP1eecnpwHS4UktFUy83uSfj7","14.07","7qYvVSxKmm2UsvQTQZzR1CFEZzeSkHNRJrWzaSLmkWdV"
"LILY #812","2XpG289C8UxUPBUFEhVEe1PvhzMStQopkr3MD8pxo9eM","0.0","MagicEden V2","3a4WqjY5zH1TdDAJYMx9c5EuLpgjKiBSfaFVDohhgjPwPeHvuLvQ75dgmuc2Ha7wMhtp1EQog61tHbL6sPzH3jCv","14.2","6ziuksdeN9q5ntA5RhtyWQExPezBGujWnc9C2gELsUQ1"
"LILY #6076","GY1W5Xoe8gyGis4a1njCx9tVGFZvgyJNgfEUenroVYEA","0.0","MagicEden V2","5pdCprJnnShmfuJ3XrDMpZt3igqcNce18VqbxXcpsSFSiJdfxodVVCs8v5AMWQ6gTMR6xEf2XqBsd2uj4rbWwHsz","14.18","E5cxTnDaCQzU9Xog3be7G9pZxBEy7yYprUxYLt7tMTDX"
"LILY #6932","7hARyMjCepdMYgERs1gDr4SRt5zjsU8Up1zVFxLntZWR","0.0","MagicEden V2","5eoDkrj9e32LAeFcfb9cUETnyE3ueCsVfkxhdxoSvqc4emcoVefwCcLBTgubKvnf52vpyTMKbN4LcBjLL4zC4q6P","14.2","Dn8a74GGrbjZWAKb1UY7jqDrXB9cqo9c5hPt8dRiTZhf"
"LILY #577","4eWLXWzUM9haKVPxKJSsuC4Ster3mpewNb9QPXqpmMnv","0.0","MagicEden V2","4XBoiPVftWqoYwV87ZgdSnxyeo3yJqvWCaFYGXNFRUko1EAtjru5A9WKUt8rbM2A9hqQwWRnMgQphmN7Sx3Niw1t","14.159","KeRSoNsBHRxirDzdaoTM8oN1ebRQvNcKK1kZCYpRZef"
"LILY #2315","5EpZDASWLceejDbYn51RW6UZwdZggDY24sgRRjjhgMTE","0.0","MagicEden V2","66dttCk6cxggdiGbjugJGhw5cob7EkPWVX5GdG4EYKkwdae33JTPk8S6D6ugTf9i4w86v3QHo4hPqirexWPMPTq","14.1","H753fEG5qCK9mTF2NkJ8hhXgypAAJ1e5QNDjcRAMfQKA"
"LILY #220","Dxf9gsKau728vMjarzHfVb9cJ38Q6k66LS8Qd5ftSvGK","0.0","MagicEden V2","SvKyoiU3uxALUjij64a8BdbztWRpmZTk2V5T981rsLrTj9XRRnCeapo1sepq5tfAqLQYGuaatg857JNQWjV9CGJ","19.0","DAnQdSKRHS9zpR8xvneRfr7ZWBLNM6grF7zDoD2gdE8G"
"LILY #5734","4iQTd2wui5PdfaFYWGLf3vd21kvt39EhzR4L1xhupMQJ","0.0","MagicEden V2","C7ip7hZJPactZizMX1RcnNreVC739PPXroT2fJWMbRNJjsahQDu7iufg5dPyJn6H6tSuVNBk8WtLttaZ8QKLSZ7","14.4","5Zbj4187ELDftjhR4TYTDHEXmzdKa9BsfBZpuqQKQYc3"
"LILY #8523","57yWw431oTPh8Ce5GWqxuWyt14jV6zejBwMiZbUBv8NL","0.0","MagicEden V2","2FhxwMGpt3HTti8TXHSN5KdeUbJuTSukUVcMhjPRNwY5NtN8mSKLHMEqLZuGt79UcVVNzgKHMw3toP5FHZuwkGnZ","14.09","6AdPDTKLDTkdK24csLF4jdvSwfbykzdATa6BjkGy4HRS"
"LILY #9944","5sSrChuWCiuJkrvLkg7PgSTCM8MnXfPB5eyy9hQfeN7j","0.0","MagicEden V2","5n1FDyjTMUzJoPRvgNuh1uLELym6oijF9on7mboozoHtW9peXVSD66v6XVPYuMusP9g4znLQVNLB455NJeoTPjxT","14.9","BzTxLcxLf4neRtKzzkmoBiuLSLvardXVVjzJZ9VtbuT1"
"LILY #2289","Dhxiw1G8qPQJF4ZC6CGk5QYPNTdcT68fsSaKvwdZtzsx","0.0","MagicEden V2","53MaVv8je6bxko87rMHiTfq1iJvomwembTTS5pFHnXemqeaHiRcfeUyKySytbsQdvqe25zTY6iogveuVpRjonayE","14.0","Bh1YRFJ9b5w49wbaSMsSck1tK92iNkFbXtiBnD4s8gsZ"
"LILY #1798","23p7ygkTwexg3KYpm9ivfCJkzegTv7BxkyV5EdTyJBBd","0.0","MagicEden V2","4i9ctszBi86sGf42Zzyjxt7zERGkjDEnjpczov9dVJBAcsMHMr7U5xnYEQyMTjjoz9HYLCSWGdrQ7Hqm5o6ZUYDR","15.69","5Aw5mkykrqMj8tbqzKVrgBW79w26ha1ELe3zj6ZKYz4b"
"LILY #577","4eWLXWzUM9haKVPxKJSsuC4Ster3mpewNb9QPXqpmMnv","0.0","MagicEden V2","66YHZzLGhesLPMszq93cr6x7ptmgG9T1bADe8AWjGVHY8nP1zvLy584MkknXWFRNH7pMQfF44W9q8Hfocyi5Tbu5","14.0","7z7Q3UH4cMxSNDTATsQcC34rr4MVA9ydqpbeqnU4q7ba"
"LILY #1992","fB2rBXo8HNxYCWVUtrfcms7ZR4i1H5EoZHUQeQpw6ts","0.0","Hadeswap","3jUT2aZCVTr3h2jVASQYtigFVBbvagrjpR8odoYXx2ixe3vn9p16gmuurrJseirMHUhuFMifbhKJUXKKHTGviz7Q","14.412768437","ASf43JVd2nHi65qyqVSzMe9LjwijvHWszoWbowVnPr4u"
"LILY #6316","BgTjCRczKyGhYwYyUpYrpKp5iNyhTnKYnmkXt8S6gFdk","0.0","MagicEden V2","zS9XbVysGRuzTN11ZZnz3g6uu5pALLbkcbCUa6rNrdZeXxTPhsmAh3oUh5adJb91iXbeCtfGe1j5jTUhMBcCsuC","14.89","FhUn3tXFN5JrPvkULt2xB6KR45ar4ok86RScN18C8PeU"
"LILY #8523","57yWw431oTPh8Ce5GWqxuWyt14jV6zejBwMiZbUBv8NL","0.0","MagicEden V2","2XgViRU3CnsNoXEYVeDironasiw4R9pvRq1saedAUDfnmAzQ6iXpzJg8MLVU6Kgrx6drSzPdLTm6d3tXDxz2dEEj","14.0","EpHEHcykDESB8M7Gs2TTT78VmXzbFxomPu2WHqWYXgKZ"
"LILY #5515","5PeSXzE9HtSavSqGcw3iEoXT218C1YxfXzfwzCAMqSJx","0.0","MagicEden V2","2P1wbka9KwQrpnHyhppQS6YVJkbq8BNE2gyw5ybLEXs5LCkzSas3RY3U6dQYq6Bm1apAM3aWjuYg5wDVURU8G8NX","14.0","B4aQnPo6KezCSpzLAB7vUvWEz1CxfDnHrts6359AaRd"
"LILY #8701","9C1a9hp1QTUXDaEfCVC876HNc4qtDJdA26FBSZYnqsV","0.0","MagicEden V2","3GMyQXwSTKQmd3MZJpAVKZdeEFnpswMx1szrGnBfqAM1yw2XX5UBZ2zB66Vp75GSYcYsq7MWowiDwD5sYuMTRP3T","13.99","BNPgpPyhtyvDM2sn7L79TEAhSQeG2M3V52AyHWFir2XL"
"LILY #7754","Ef8jETMejjay7y1nPyRVw89sJrBFr6MdcKseiFnGcvPj","0.0","MagicEden V2","64fCbPXAmVnrhrC69r2tdc8vqwieeBb9BP3A1QX1zhY36GSYUpjrniQndyy3ks1XoqvGYeAiPSUMrFre1mkN8z8X","15.0","6ziuksdeN9q5ntA5RhtyWQExPezBGujWnc9C2gELsUQ1"
"LILY #1031","3Ho4419WXC2HLvkeZLcPZniY1LMaTuJiZ87hZvPWcmVE","0.0","Hadeswap","4U4x1FT7TCh26BvYiWpEkqdYkQ9hSRgsEEe8o16eQ4QBKXfDJbnzhPCbVK7FcMgs6DQAfMdcQV6ggcNJnWSXv97C","14.327392768","GLqGrH2S3dhWTVx2Wp6r4cwo6TKxiUB4CEEc9X3SGgE7"
"LILY #2315","5EpZDASWLceejDbYn51RW6UZwdZggDY24sgRRjjhgMTE","0.0","MagicEden V2","53hAdQGioQPsAytoQWzEq7U7419gi7ZW8kVSfXGKSn7TV7kqJ9DVJpS25iSSFpbpx23CPdwS6MxateWompPJZ4Y6","14.0","7YaAJkGe7ZuYaJBaC4c5S6ak8D3eoyALD2hvCiSrdE35"
"LILY #284","CDYuAYx8kPvosZypCpc14VbjdzLNbSUHkDxRX45CcQ9H","0.0","MagicEden V2","3qMKtZFzY5XdAEZPmkj5eAuyJCS7grsbpvGJfCaZ7StNByn7YQvdjRomxsJ2EMDeAhwjg7ABem3B6AnTSvduGcFN","13.87","BoAGeSiwxYiUcs7osUrYWDpiv5z8K4nmaHMBGaK8NsE"
"LILY #265","D73Z8deHXGh77vogyLd2tuqCwTkjQNfW1JDmFe2Tqyg9","0.0","MagicEden V2","3Nj2V9NB5x8CBapk8cLuM6daRMnwxFTAhywFxGqiU71m3sueh1CKuNsUbxecAuFBNr7C3975sdQC2Km1ctSVSQ6Y","14.0","Bh1YRFJ9b5w49wbaSMsSck1tK92iNkFbXtiBnD4s8gsZ"
"LILY #9015","BiPALywwwbQYEo1K91AZZMvofzNVpDokrPoTaAXPWk7J","0.0","MagicEden V2","ncjdHVC6WaexY4s25x1XkuZy6baaAskVovjpPpBnhRJsGJ399nfBSEy1rk8KM6x1JZnautBD9Sw19rZfHSxiPLn","14.0","aGc4KvhoC5HZXqYfY2eMb19tUe6C1joCs6HoeAUECAa"
"LILY #7700","4eS4kabFvXxj5zZ58nueTBJCGUPWFgDA9EFtud7cZGZw","0.0","MagicEden V2","B5sTBt48MEAdRvsVJMUjU3QAT2T3TPvcdXfzbef7WpFavFs4PtKNYak5aYFpk6yXdrygThWL6vzsFsWqQXaW5s5","14.0","Bh1YRFJ9b5w49wbaSMsSck1tK92iNkFbXtiBnD4s8gsZ"
"LILY #5542","CgCq2inUPLdw1AdZM2J229fpThnELTepSSDgUwR1KRZN","0.0","MagicEden V2","2DfPR758iTWpn2Rs1cLgFiQYjcHGgkeHjyVJEj92C1ytuw1hwr8KPbhhN4upYX6HfcNZGihyEErv5WHitzSSgkqJ","13.95","4h4YvfVhzzRZJr4JGoiwYXHJnEguQ6uLEBj94ceoBERq"
"LILY #3410","Bf6XoX8eXuRcYvEgCWVjM9c3cEZZd8RxCoaXe9YwUFHx","0.0","MagicEden V2","4j5u7un1dS7LGw4uBp2LY9ko7gN7hHf4BavdN4bfT1nsZSnUPE3WBfVubAPyKznC5kzon4D42zd9M2doVbajZVsC","14.0","5nUbod7PA9HtCjcaLpbrjPvuZUe1Y5Z7TmdoAvoLcFkF"
"LILY #2489","4qSxDX9GbCyqdpmkUGLAfoS9jc1ihEmByXaoZeAkyZVT","0.0","MagicEden V2","4xHYytEGMgUFzyvmK1A7qotXmGdAcMHJjNsusiumdK9KWX6o1NkLfXZapXx9KZqAWaTWHj6XxKyfdM4rVH1LoVMp","13.99","BygRU7ewNnytf9A8pjyh6M5kH2YtKGBiojNWGJs2i4R4"
"LILY #6577","8BCdATrnqa3fHPGmQD3g4DcyNxDpHJ8xAMe2JVSsddBG","0.0","Hadeswap","2XZwrZm81fCT1oC1jKs5XsKdgoKhfNoPeXJmnaBq96QTj7Rqg4XASpp8riHfYkkUfFckDHSx9Q2QsYRRW1qHRv6q","14.295581212","JDHiTE5senNXF8jdHo6Y8HTXfUczZnDzWNEnjMUmYvHk"
"LILY #3575","GZox9ZXrp1J89W1LyS6gbSpxQogfXRaWR1JbXr4tiyQY","0.0","MagicEden V2","Qiq8xmBc64b9tc6SgvZNz6vD5t4ARvXQ8bqvE4rCGodTTmsS9qfnZUuLfWsWat3huTLFH1nUpuNtvqtEbGo8Dgo","13.85","7YaAJkGe7ZuYaJBaC4c5S6ak8D3eoyALD2hvCiSrdE35"
"LILY #5058","7SKAZ5ozvbcdLuWzBsw4Gpoh4Z4HDapMa5F2QUbJbgfM","0.0","MagicEden V2","C4hnHWvKze9gbgyTsK9xxzFeJaQZU1k5M6DjT3eXY1pEGvtMQ51g2drtqqtxQSHC2v7H3L4rZWKMJwjR56bW7Qo","14.0","6smk8BtPGUVviMUtxhGJj9s1RBt1dTBcjwrHLCE2Q9Ws"
